Id,SalePrice
2736,144501.48390811923
2737,123279.78367156773
2738,146279.6296664456
2739,154859.58796969734
2740,137156.64732838218
2741,146401.2143487217
2742,151528.20297731654
2743,143225.50095189095
2744,143521.8712154883
2745,130488.99873403957
2746,128238.34437120895
2747,167064.9671562503
2748,130101.06937253787
2749,132544.87721691336
2750,132535.2135639848
2751,123375.40168393169
2752,218496.6955235574
2753,148970.44900727802
2754,209005.780325557
2755,126258.77295078096
2756,107136.2102703004
2757,98025.52778143322
2758,100592.86780714768
2759,164525.44785059307
2760,154761.0299620453
2761,140754.74519193746
2762,140020.85239779652
2763,179028.50483053894
2764,176658.08885225124
2765,233429.65604393982
2766,143751.00848269928
2767,100608.00562976963
2768,136393.9836703435
2769,135946.5407937285
2770,150260.4217090557
2771,125319.71854476152
2772,125017.29257161164
2773,170668.39403474797
2774,141636.64782245262
2775,144982.46336061292
2776,145607.96024275958
2777,155192.19832518112
2778,124889.52895708353
2779,156025.16624086385
2780,118318.19428338527
2781,113022.64597831818
2782,107750.78586681485
2783,110619.89513661974
2784,129100.90171691297
2785,149003.01553065894
2786,100694.84395524222
2787,121123.29880665799
2788,108000.38214913475
2789,191962.95637423973
2790,100588.9783987589
2791,127437.70586243445
2792,103172.54481716861
2793,157117.5724858305
2794,109827.33705736569
2795,115821.97961863063
2796,114260.65099966624
2797,186698.82110267587
2798,135652.17231199477
2799,121437.73438131495
2800,96267.62338652839
2801,121825.4474398223
2802,142678.74329137968
2803,163438.9382423618
2804,162638.14558165203
2805,105754.69859678608
2806,112900.0305139911
2807,157054.66477447216
2808,144154.04405132306
2809,127846.73928173083
2810,132993.5532321558
2811,159092.66034469416
2812,138395.45582048938
2813,159901.2040230502
2814,162312.88983542798
2815,111531.36922869808
2816,226583.61085777334
2817,140750.78352449884
2818,129167.85440012961
2819,177129.26811679604
2820,140716.35432396407
2821,109996.14315909146
2822,179160.166939435
2823,216982.78046080878
2824,173343.7226670805
2825,157406.25295477483
2826,130640.56771563108
2827,148469.68696373174
2828,213170.99332944094
2829,204852.74070475073
2830,233539.1790101514
2831,192891.8313272113
2832,217274.22826952263
2833,295707.98888398946
2834,207235.0756513145
2835,219374.7722840433
2836,195959.54085916147
2837,165629.64335619585
2838,147578.75555983308
2839,182942.75113028905
2840,196187.87763115685
2841,201325.70554862745
2842,209694.8404165112
2843,137713.47475780066
2844,154375.1570730559
2845,123893.5569673762
2846,205774.98382015483
2847,184887.44410650348
2848,216107.9824524837
2849,211684.16741552303
2850,285563.6212283515
2851,238735.04438301874
2852,232476.68536482766
2853,229285.17197835425
2854,141347.26117517974
2855,199758.0427146941
2856,203572.8035888425
2857,195700.85478018233
2858,199596.92637234883
2859,144891.3006036896
2860,124452.9390284729
2861,140629.09162658753
2862,197119.19977866331
2863,124217.3998364152
2864,245950.84271193077
2865,140614.06771927682
2866,180099.19600088173
2867,105010.15186500743
2868,131710.3702103919
2869,128870.91052004967
2870,161638.09028572353
2871,119429.29680927448
2872,87187.20025574815
2873,99731.4677409577
2874,147536.04121736804
2875,114856.60587038439
2876,160337.63023141163
2877,142193.58898814255
2878,168937.23202990074
2879,143283.23395988962
2880,106704.31766971885
2881,152762.21278219932
2882,156486.44922572107
2883,185531.86047556938
2884,187610.38394997388
2885,173822.38413333113
2886,169588.90511930065
2887,107255.82154341585
2888,126977.54575387665
2889,85476.04351596895
2890,101404.18251407574
2891,146536.62514354
2892,83909.53415630938
2893,118495.92824991942
2894,85647.09663534175
2895,298934.2452405962
2896,281952.54941522813
2897,187661.56192953218
2898,155580.0259831487
2899,240267.08277897563
2900,153201.30273312406
2901,185847.46973272323
2902,186477.94179717626
2903,334368.54059859767
2904,343928.1056206507
2905,131561.72367270332
2906,203388.48073785251
2907,123024.60760341486
2908,123843.17147796777
2909,147304.2156434853
2910,98721.39054046675
2911,102329.15623249309
2912,146076.08270142417
2913,103441.2143231152
2914,98559.90184446421
2915,98559.90184446421
2916,102544.70916976483
2917,150054.55021432228
2918,122792.30406998516
2919,224665.64253196126
